96778,1215017505,2000
75662,2082030825,2004
53603,3776845568,2001
39379,0341273089,2010
37664,7755419018,2011
53925,3180951922,1985
62218,6578430265,1997
45140,4277589905,2003
48835,3646252924,2007
19842,9216705798,2008
05513,3499404805,1986
74342,2354219021,2008
57098,3251048631,2009
10716,5259723545,1997
91865,1774509141,2008
57101,1394191489,2005
86154,5483942382,1992
81056,5335988283,2008
94014,3640758209,2005
66607,8673367443,2007
01899,1138925931,2003
68947,3330576836,1998
27984,0519973392,1996
90430,1334796947,2001
70117,4736680044,1997
21507,9928272540,1997
36949,3291693913,1996
76043,4604897756,2010
79152,2864102577,1998
26105,6755387585,2007
41978,7613669308,2009
08793,8318708960,2003
59874,3681283482,1995
46609,2351513141,1995
43353,2046906210,2007
76962,2071795111,1997
90789,1952782240,2011
41664,6003378042,2008
87834,6753845645,2004
64129,4746719225,2001
72468,5074535015,1999
83247,5317896708,2006
48679,9046477462,1992
68492,0151730277,2009
27143,9067774465,2003
63151,4931588552,2009
63206,3145819522,1987
60638,0939183348,1993
52386,2058044692,1992
34122,1760541886,1997
92946,7571557227,2012
62640,0200989837,2012
78546,6596813773,2011
93924,7656180615,1994
33420,7605327162,1993
35301,9606100253,2006
48503,0812569926,1983
05570,7317051172,1985
49951,6507943867,1989
49890,4969427747,1998
45527,3191285526,2010
12700,5321413976,2010
56246,8091551446,1988
87840,0390028617,2006
16173,5806347446,1979
64505,0184858815,2004
48468,9445737653,1999
53087,4605956380,2008
93615,0770686640,1988
53539,6721509217,2005
43283,1001695671,2007
58474,5933096914,1954
07877,5747444846,1993
71603,8226174979,2001
46348,7539037033,1974
57717,6756127949,2008
79856,0717061968,1997
59751,0186343178,1994
70952,9943263689,2005
90199,2271889329,1995
12532,0827747406,2003
31348,7512906002,2003
14952,4480014877,2008
89439,2351651108,2006
62662,5244144905,2006
68626,0574008436,1987
17387,8134316317,2013
77885,3194782440,1998
28102,8839642375,2005
74486,6449297839,2011
88232,0576128669,1996
43149,7574580240,1997
20996,1114070147,2009
11517,8164414814,2005
55070,8341493471,2001
48290,7317457387,2005
40138,9631027236,1992
88599,1232975721,1997
80152,4681759885,1993
90040,5730605211,2006
41226,5414254724,2007
02656,9246496422,1999
78754,8336823037,2005
64023,0566672232,2008
36522,4408625408,1985
54625,7591911825,2001
76990,7129465268,2007
44247,8200517300,1969
58274,5235937304,1989
85598,9738449186,1996
25056,2574329770,2000
46962,2862447181,2011
50389,0677496105,2012
42784,4873739058,2008
94773,1520486159,1985
63180,6454870248,2007
49469,6163346352,1997
37696,7512614288,2007
35270,0189297110,2005
26988,9831179561,2000
56100,3820461041,1993
58928,5916675029,2008
26071,7625647571,2007
54780,8677198985,1997
24328,4456378351,1993
30794,8805432434,2000
50165,0032363473,2010
30524,3270510809,2005
34306,4405090253,2006
05008,8393425426,2000
54537,3532474565,1986
15955,9434354184,1972
32056,2863826422,1993
47538,4029041213,1986
50335,7506885946,1998
32829,5729083964,1992
01378,1397104272,2012
58024,2877130798,1996
19618,7313369111,2012
05613,0354087616,2006
42937,8920503124,1987
22581,7143325563,2008
39965,1288038836,1989
13031,2818681198,1999
51249,5197525221,1998
00436,9082916505,1989
37050,5961956045,2012
70530,6070864256,2002
06162,8611481840,2002
07807,8181127989,2005
62034,5484516776,1969
12789,1823149017,1997
90531,9327442340,1991
72018,9415401376,2012
73222,1124399724,2004
33055,3752188864,2006
70879,4855106615,2003
50805,4952035418,2006
72010,6388212050,2000
63007,4477212920,2010
15351,1358511831,2010
44598,9386426861,1996
46697,8680903486,2004
88717,5547261516,2006
91443,4191350027,2011
87452,6146416749,1987
06653,3410692415,1994
85828,7583836553,2012
12674,3854701541,2012
40515,9319717489,1997
90576,7322314295,1994
63598,7714619247,2006
94371,0021769804,2009
85692,0673880167,1986
72632,0638427607,1994
72853,9301894824,2006
74335,7871314281,2001
89092,7321707935,2000
24870,2027567761,1994
52696,2026311812,2003
80975,5955260975,2011
35221,0076470682,2004
47266,8315030269,2007
74694,5902944558,2001
44443,3805815408,1985
08959,3741445045,1992
89029,2561412698,2007
02144,8589432094,2012
04905,5687170447,2002
79373,8077264464,2006
51799,1287449372,2003
84866,2582491556,1995
45399,7614436317,1997
23149,4028286692,1983
68338,4219852020,1998
64187,2265858217,2001
30882,9765487269,2001
74032,2118010825,1992
54596,5945604383,2001
17532,8973770026,1994
33138,4278763164,2004
74439,1868943202,2011
47894,4042084311,2012
63711,6090101200,1993
03027,3904127259,1999
77011,4943913635,2006
78140,6677279848,2008
67182,2455749779,2001
93443,1849379625,2008
03393,1432566136,2008
99445,5659440674,2000
26211,8680731540,1994
40757,9992680845,2012
66077,1956508795,2012
31354,7817937783,1985
05884,5002589308,1994
43551,3830281214,2002
30734,8403453321,1988
09732,4450668484,2005
24175,1615507752,2011
58690,8903461676,2011
47567,1837586217,2005
06848,7030467613,2006
97227,8356448640,1986
71613,7573249946,2010
22158,1644891715,1999
00852,4729017270,2010
02777,1277556529,2007
03126,7607966295,2011
87035,8586963604,1990
46447,9121809284,1993
57857,6462768432,2004
92394,3887476086,1993
81090,5204500537,2009
70835,9263411494,2002
09596,3207165488,2004
32296,1904514102,2011
48874,3395163175,2008
79638,3698753558,2002
78887,9428427725,1998
53656,9793788738,2003
37428,5691037452,2008
04351,6636983437,1994
59717,0565502617,1997
78898,4441296532,1983
98423,3369148618,2002
78196,9589634227,2006
19775,7894217049,1984
26990,8632815008,2009
62124,6775417599,1991
47754,1999586176,1998
21486,7172346106,2006
04625,9922792242,1993
84161,9495983181,2005
56555,7441928558,1999
94532,7841776469,2010
33450,4769218219,2009
22490,4108176621,2005
56856,6083303239,2000
54170,9097457005,2011
76513,9119548001,1993
35610,8685559541,2004
03665,5880527707,2000
03090,8866291526,2002
23644,2127572174,1988
49523,5143088830,2000
80196,0244895275,2010
72140,4713339833,1989
41545,9412490401,1993
32461,3134346564,2003
45172,5703157683,2000
69396,3317240578,2010
29841,8134576576,1991
32381,9164426112,1999
34692,3318838459,2008
75960,1231239420,2008
12320,8503208938,1985
41645,9230491230,2009
26155,6702265862,1997
78581,9818539421,2008
35940,5224839061,1965
51045,8116437520,2009
66723,5855986856,2000
61151,6227727345,2000
28899,5250015104,2006
41489,7266745638,2010
78919,7530471097,2006
10170,4039277765,2008
10761,9145564910,1997
56815,9969129291,1977
77157,3759172838,2000
42071,4745066750,1996
76592,5207407426,2001
01743,4078273084,1994
28234,0347373525,2009
73199,0577402670,1996
36037,4606258812,1993
83400,7781407394,2008
23772,9935542260,2006
49532,8193575917,1994
57131,0632175773,2002
50664,8559531310,1994
64645,8875073899,1995
80036,8247710778,2009
28387,2685487622,2006
15086,8667024857,1995
00635,8734928454,2011
37088,2238148167,2007
55720,8936100980,1995
61116,3674901539,2003
73981,9601162226,2003
86500,3786147329,2007
58399,4915090409,2011
47234,8554372351,1992
01832,8232203186,1992
88163,8898008859,1996
93217,5180350337,2001
62539,2997003859,2000
94140,1068182062,1994
42005,8755388088,2009
46290,0980088979,2010
39131,2891134695,2006
94139,1406571996,1996
25044,3987200232,2003
16953,7939414870,1990
25460,5371132520,1992
08711,4284674380,1997
41342,9109521644,2006
60684,3717866333,2000
35189,5977893047,2009
08530,5341718546,2002
97545,7704690696,1990
35858,1910005055,2003
62948,2546416308,2012
50710,3093880038,2004
21599,4996699297,2000
32921,5485379505,2006
27400,0186063573,2004
53551,9391056693,2001
72380,2697505924,1998
08768,5447014889,1993
78013,1887068270,2010
49335,0362061997,2010
04594,1036273510,2010
10904,2436190722,2009
30053,5878101092,1996
13603,0466234096,2009
64110,8928823527,1993
32621,1355225139,1992
76730,7404578474,1996
15273,5824833856,2005
43430,8250624042,2008
62820,4226272393,2002
19199,6724924041,1996
71186,4863249496,1988
14579,1497066272,2002
11252,6547493292,2006
53027,3229881940,2006
67555,2995611958,2005
40582,6483757003,2007
71724,5656659651,2001
73968,2176807742,1992
90618,0839907166,2012
93650,8118931807,2004
00438,8545790889,2008
45733,3319163561,2000
65272,4029424926,2002
89438,7478216001,2003
96801,2612383241,1992
01341,8698585114,2007
90972,5207202551,1999
11284,5454775991,1999
55203,7891652183,1999
22147,2998638113,1993
09290,1819833471,1990
98190,2394400029,2006
98505,5301979766,2003
07994,7006131294,2005
03597,3848826064,1997
95201,1007698495,1985
48500,2495234049,1985
38820,9386649645,2009
66960,2799744124,2013
30858,4547347328,1999
44351,4607193869,2009
98820,4031327481,1991
45730,3533219456,1992
72641,7137776037,1988
09835,0042095460,2005
46312,0909835606,2000
49332,6812879689,1964
00832,1593293081,1999
34020,5586503108,1994
28865,1769505885,2012
73156,0549265920,1996
76387,5447885332,1992
62528,4325129919,2010
25099,9868662649,2012
63126,7277328717,2011
39126,8511427706,2006
02648,1680169023,1994
76810,3599049733,2010
23985,6039480792,2008
13590,1789848001,2003
53998,1839079234,2007
40897,9786763358,2011
39573,2350467993,1995
41049,9448488724,2006
56844,0453418646,1976
59060,6490875416,2011
99066,5465278911,2002
45855,0339875626,1998
75060,8423421351,2003
63459,1877762338,1984
81451,9394295951,1994
03242,2623570831,2008
15881,6010231492,2007
98627,7983959651,2009
81067,1059868005,2003
01370,5560916617,1989
97402,4271284640,2008
78585,2955537826,2009
61026,5322464171,1992
79516,3225983668,2010
76353,5896972857,1996
86692,7181818410,2006
99877,2531832371,2006
50004,1407034266,1978
30765,4238228696,2011
04851,4025336549,2010
79329,5099430603,1996
86539,6375247187,1998
76358,9048086918,1988
91271,1160577427,2012
87327,0324704639,2005
47795,9310799947,2009
27928,5606577832,1996
76940,8099017420,1996
52973,5269186322,2012
85106,4943113904,1995
20404,5168224370,1988
47564,9238114669,1986
24053,5206258131,2012
80285,8128652369,2005
52006,3511630457,2011
62046,4687976206,2006
46543,3356879733,2007
25509,4780832154,1990
35278,9704763316,2002
54378,3201506562,2006
30425,8779167123,2003
02308,4959760771,1997
25593,5998981627,1999
68635,2757698020,1997
36931,6466764494,2010
40825,1294071032,1995
61662,9382464429,2004
85860,7288726834,1999
38340,9039994798,1997
76198,0062141963,2002
86550,6561102801,2010
25154,6598214437,2008
81606,6276607120,2010
39514,1693761177,2013
97643,8467021908,2008
03366,2736686254,1999
08758,8646701993,2010
66481,1171326093,1995
39551,9289676195,1984
47566,7682254147,2011
39701,8694669696,1993
72774,0029191337,2003
16666,9364718288,2001
63214,5702489847,1988
23513,5182720400,2002
05714,8896714430,2009
59341,8681010399,1996
51684,6967536733,2000
27146,5216199125,2005
48468,0540579274,1989
07881,2862028572,1967
93708,4902312267,1988
41160,3228629229,2012
54960,3375670998,1995
83124,8986364610,1996
08176,8333335158,2013
35817,2555502628,2011
99956,2006245119,1986
29926,5433065057,1993
89991,4877174916,2008
16825,1908048296,2005
36124,3640339544,2007
80338,1354967222,2000
42397,3250331006,2000
93348,7067671598,1980
56355,2381558298,1995
80209,7079661495,2008
15484,5146183300,1990
47841,9696019649,1993
54606,1488092017,2003
84835,6585244725,2000
51243,7352994564,1995
37566,8553643509,2006
18634,6567285802,2002
01201,8756647305,1997
79541,2172590447,1996
33682,2283809961,2012
53821,9085643830,2010
81304,6529340521,2006
30930,1024263211,1995
87356,4377526624,2011
74933,1058396772,2011
72140,8681540030,1998
73115,9247562500,1988
72438,8720788708,2007
30725,9236026001,2003
16360,7964236560,2005
20211,5440985576,2007
91588,8245756786,2009
28606,5220137143,2004
76206,3258081709,2009
75959,2904900218,2007
14555,2446542110,2002
36203,2068795070,1997
40720,5151784792,2008
09862,4763704851,2004
48491,4918037536,2004
79758,9385304126,1987
30129,6965361517,1995
03856,2014488051,2012
18673,2565183744,2012
51786,2287857433,2006
85892,8698412618,2005
10669,5381651430,1993
42473,9880953968,1968
30741,8021250237,2002
71723,4167926446,1983
16944,3939001459,2004
61826,3562356584,2000
36672,6189797838,2005
98784,1226410143,1994
70707,9841798139,2007
59466,4968525022,1989
65831,2912209339,1997
72032,7592369012,2011
05213,6841642956,2001
71062,0373689666,2010
34835,2137334324,2009
05903,6784846023,2007
94441,7929159781,1998
30938,5025413029,1999
44201,3142435954,1998
16987,5400420327,2006
46542,4529277846,2011
23304,3182078589,2004
02184,7190337583,2008
15420,2863502787,2004
94341,8257223422,2004
48294,7523679782,2012
92566,5458215643,2008
61058,2223746308,1999
15187,0447048452,1997
52835,5282373082,1985
19944,3303442043,2002
48548,9245170878,2003
29867,4944122503,1997
87050,5750350722,1992
67599,9819234616,1993
90856,9844097425,1997
88532,7534567532,1994
26324,7299971070,1992
27539,6603580480,1993
28550,1188692408,2009
28137,4344744258,2005
66896,2418664101,1987
05533,7354980297,1990
35763,4537237825,2009
85819,7810785216,1993
85195,4800110468,1988
00551,1589487083,2004
16267,6370572816,2012
12478,6323353943,2006
21867,9757973042,1993
79665,1740072702,1995
58739,1633379908,2005
87000,7975063638,2010
02209,8890389707,2001
03641,9023022604,1999
40280,0470643904,1999
83459,8896090258,2000
24186,2377606061,1998
22830,9188634805,1996
62753,8985168024,2010
95916,4554820908,2003
60343,0956935865,1995
70060,7224711102,2004
23494,1433917346,2009
82475,4139349931,2008
33863,2241549727,2003
87281,2940682989,2012
69800,7436246459,2012
89723,3475329300,2012
14099,3983074000,2006
74597,2040487476,2010
55286,5857313407,1991
41601,0041700864,2003
72894,6914211224,2000
81001,4206248202,2012
53369,9544216070,1985
13428,9565035389,2008
67172,0401568238,2010
21660,6284347767,2010
28405,4737898916,2008
21017,5504542504,2006
63918,8756783321,1995
12520,3383800974,1988
31255,2607243111,1997
87766,2385008546,2011
80211,3975527382,2004
42264,9715741879,2007
89307,3828693795,1993
23217,2657564183,2003
41271,5074218265,1993
04867,2649984059,2011
18844,8670400004,1999
33721,6043499854,1999
39351,9413473696,2011
43425,7857422709,2009
26324,4358380641,1999
18068,4206643297,2008
44510,5987766105,1990
84806,3381571613,1997
18489,8180923982,2007
67699,0236429721,2009
18283,0087060680,2012
16894,5738627779,2007
19905,1393148045,1997
96186,9418083300,1990
11992,9041041104,2012
07366,3546153632,1990
50789,1638512151,2000
23002,3235367314,2006
14796,8932166578,2006
48424,4570507307,1999
71697,2202270059,2001
65625,9938689807,2002
35184,4836211902,2008
05052,6799831850,2009
47841,7017321260,2007
33398,8681420733,1991
73740,5639481154,2003
13297,4677039747,1980
95467,8347412405,2011
12160,7932667058,2006
44898,5669936412,2004
22793,5649537544,2011
98584,5942046951,2001
80049,3910275518,2007
49809,2925449939,1998
78015,6816835855,1994
40298,2539547970,1988
83680,4798538727,2005
07448,9057814300,2011
83281,6619694183,2001
79739,6487476126,1992
94583,5689882247,2011
66340,7437869711,2010
33105,7339358003,1990
91876,2514542056,2010
84505,7746878347,2003
69592,1443636161,1996
97489,3438592402,2013
40718,6120957683,2011
47506,3195064405,1999
17558,1014441857,1986
87331,1401576306,2005
98274,4865482540,2008
44711,0728004218,2012
47618,8200631878,2008
94218,6089092657,2004
92711,4530294730,2004
15281,1378554893,2002
62108,7998199087,1994
75649,5918609894,1991
29538,8822246092,2006
31453,0418687621,2008
81715,7557453373,1992
67077,5788923026,2002
80866,3424689274,2003
48136,4066707140,2009
29933,6511688291,1986
95108,3128635382,2003
18063,5744224517,2008
41098,1669915849,2003
61024,5330583608,2009
06426,5503475869,2011
74822,7822753365,1988
20300,4967238392,1997
36711,1733685550,2002
01198,2438022308,2006
08894,0249031124,2000
08327,7573808810,1987
13107,7632434512,1994
47047,0876424784,1995
91700,8924467666,1998
88581,3327699390,1999
35769,4440997158,2011
95614,2797667159,1992
33987,0454159946,1994
27007,9742218827,2011
52027,7771402095,2009
46813,0116388372,2004
72013,7539251762,2007
20392,9092894474,1993
60503,5245067295,2000
66589,2826549127,1968
10709,6528404344,1991
65265,8728706777,2011
98450,9872518832,2009
86750,8634197454,2011
60877,5122216858,1993
49976,3304776699,1984
07200,3301699343,1989
89206,4712183872,2011
04704,9391745198,1992
21054,3531032853,1995
59767,1208717273,1993
73422,5974116534,1997
01094,3343816240,1992
35401,9977721783,2009
11205,5154465081,1995
78823,7374497928,2004
54961,9579847527,2011
97018,0116062179,1994
29895,7381165432,1988
28731,3910733071,2011
16592,3615158302,2003
25653,1147584558,1967
98173,1612652218,2002
01055,4411891575,1999
21052,4610758583,2010
16686,5639427286,2009
55158,6569905206,2006
86024,2177979908,1997
85826,9450044322,1989
38704,0246808843,1989
69650,9084930570,2000
25178,8347282985,1992
21805,3931368611,2005
75175,5616323639,2012
33296,5499299102,2007
76327,2529145112,2010
57330,0991610236,2005
69090,4142527416,1998
28510,0107424672,1988
84309,2737954156,2000
99980,6582101752,2007
13020,4161841487,1997
20128,4530295290,1994
60751,1103599975,1986
08232,8282450862,1997
27066,5661568893,2007
88766,4891172506,2007
29031,6327388807,2007
53268,1740071558,2007
18715,6254934363,2007
40589,0265973485,1991
42462,9119385948,2009
69855,2339385516,1985
41085,7197233011,2001
91226,7064658382,2005
46743,9765730795,2010
87632,2668583052,2011
33925,6248855219,2008
89523,8073268791,1987
93475,6116158331,2005
38366,3018461886,1995
51931,8493562772,2011
49998,7021875608,2009
03353,0983601170,2009
64810,0848701368,2006
03554,1203960730,2008
83352,4344124525,1995
25108,6923879796,1990
30054,9714713936,2013
77906,4906877250,1993
53691,9656648140,2010
77492,4503179448,1992
65482,5819812234,2006
21921,8702778219,1994
04737,1284386282,1986
78963,8866991659,2010
57700,6770050172,1993
88290,5132057397,1985
22716,9296483241,1990
62682,3668760357,1998
69015,0152151521,1995
07534,1013924690,1985
79625,2129094216,1985
85048,4703883758,2010
24688,5121455999,2004
36434,5780687139,2005
76722,5481459144,2007
74852,3370362042,1996
39517,5333630066,2008
47914,8214410700,2004
50734,4765040235,2001
69998,5234744574,2002
93283,8743114448,2003
36599,0621438153,2011
00566,9033726131,2012
79791,3069583340,1994
23456,8159241290,2005
00813,4626413273,1985
60187,4431085000,1987
57262,4677173653,1994
96486,1438296157,1974
40800,6287961732,1989
26698,7089766291,2002
77741,6742518553,2003
95496,4249699915,1993
59478,9133147842,1990
53293,1749940851,1993
35352,8772305882,1992
74074,9522057144,1993
01996,2170903890,2007
13049,0216397681,1991
29905,0426002375,2009
81746,7516106646,2011
33338,2588277145,2011
72150,6862204683,2009
61692,5107149158,2010
71748,0723020605,2005
25758,0633349956,2011
34517,1018761294,2010
31410,0826426576,1998
85566,4960588359,2001
19098,9790923039,1998
82247,6901302316,1996
26120,1119631940,2008
40632,4678327073,2011
56981,0154973453,2008
29196,0510200487,2003
69170,2663232568,2007
27627,1716574369,2004
25441,8557235089,1991
18327,9293728413,2012
34635,7866890383,1996
42532,3375196515,1994
89419,2496270032,2001
49628,3938514901,1987
73750,1334237081,1985
81535,3529108553,2012
29939,6826634253,1992
81495,1933641714,2011
30071,9678495322,1996
50139,1637314153,2002
64977,5625964246,2007
45387,2184201814,1999
06258,0609184731,2001
57073,1183960555,2010
06994,2165546266,1997
82458,4651110070,2000
62311,0706037480,2006
42614,9681966400,2001
96559,3473027176,1988
65040,5534074031,2000
09028,5717875155,1985
66556,8673279190,1989
37659,1070733946,1985
87841,3712870209,2003
18319,0733488340,1989
24562,9085365966,1995
29604,2033496163,1989
92470,3405302777,1993
00002,8949486588,1997
19435,4564435430,2005
54407,2478226960,2007
87268,9406932891,1993
41214,9908756093,1994
90569,8830974742,2003
37276,3942372502,2000
92584,3656356148,1989
12907,9581152610,2004
71350,2839826738,2006
26459,2717876980,1994
18150,8929905112,2012
35075,7364188527,2004
55598,9659020282,1991
03883,6520072040,1961
67453,5262772463,2011
88655,0158719151,1996
